datetime,busvoltage
2001:09:29 03:00:00 ,32.64293747
2001:09:29 06:00:00 ,32.66008305
2001:09:29 09:00:00 ,32.68155039
2001:09:29 12:00:00 ,32.64247084
2001:09:29 15:00:00 ,32.71971638
2001:09:29 18:00:00 ,32.63781667
2001:09:29 21:00:00 ,32.7016886
2001:09:30 00:00:00 ,32.63912965
2001:09:30 03:00:00 ,32.72026083
2001:09:30 06:00:00 ,32.62505527
2001:09:30 09:00:00 ,32.6881112
2001:09:30 12:00:00 ,32.64686083
2001:09:30 15:00:00 ,32.71562883
2001:09:30 18:00:00 ,32.61953553
2001:09:30 21:00:00 ,32.70240089
2001:10:01 00:00:00 ,32.64020527
2001:10:01 03:00:00 ,32.67026083
2001:10:01 06:00:00 ,32.66465775
2001:10:01 09:00:00 ,32.65369416
2001:10:01 12:00:00 ,32.66275482
2001:10:01 15:00:00 ,32.68224972
2001:10:01 18:00:00 ,32.66189416
2001:10:01 21:00:00 ,32.66498583
2001:10:02 00:00:00 ,32.7084886
2001:10:02 03:00:00 ,32.61931175
2001:10:02 06:00:00 ,32.72722749
2001:10:02 09:00:00 ,32.61329199
2001:10:02 12:00:00 ,32.70382194
2001:10:02 15:00:00 ,32.63421083
2001:10:02 18:00:00 ,32.67608484
2001:10:02 21:00:00 ,32.66062194
2001:10:03 00:00:00 ,32.65685512
2001:10:03 03:00:00 ,32.69550527
2001:10:03 06:00:00 ,32.63464972
2001:10:03 09:00:00 ,32.70737316
2001:10:03 12:00:00 ,32.60121083
2001:10:03 15:00:00 ,32.70961584
2001:10:03 18:00:00 ,32.66190527
2001:10:03 21:00:00 ,32.68763925
2001:10:04 00:00:00 ,32.65687482
2001:10:04 03:00:00 ,32.64565527
2001:10:04 06:00:00 ,32.70638853
2001:10:04 09:00:00 ,32.65204972
2001:10:04 12:00:00 ,32.7278182
2001:10:04 15:00:00 ,32.64799972
2001:10:04 18:00:00 ,32.72174972
2001:10:04 21:00:00 ,32.68131534
2001:10:05 00:00:00 ,32.70261083
2001:10:05 03:00:00 ,32.70244271
2001:10:05 06:00:00 ,32.67386083
2001:10:05 09:00:00 ,32.73949416
2001:10:05 12:00:00 ,32.66047749
2001:10:05 15:00:00 ,32.71801638
2001:10:05 18:00:00 ,32.65832957
2001:10:05 21:00:00 ,32.72267194
2001:10:06 00:00:00 ,32.67156638
2001:10:06 03:00:00 ,32.69266638
2001:10:06 06:00:00 ,32.69564708
2001:10:06 09:00:00 ,32.67266083
2001:10:06 12:00:00 ,32.72009416
2001:10:06 15:00:00 ,32.64781007
2001:10:06 18:00:00 ,32.72111083
2001:10:06 21:00:00 ,32.68541032
2001:10:07 00:00:00 ,32.65877494
2001:10:07 03:00:00 ,32.73812194
2001:10:07 06:00:00 ,32.69383755
2001:10:07 09:00:00 ,32.66197749
2001:10:07 12:00:00 ,32.71007486
2001:10:07 15:00:00 ,32.64962194
2001:10:07 18:00:00 ,32.72539243
2001:10:07 21:00:00 ,32.65004416
2001:10:08 00:00:00 ,32.66882194
2001:10:08 03:00:00 ,32.73790602
2001:10:08 06:00:00 ,32.66082194
2001:10:08 09:00:00 ,32.67503575
2001:10:08 12:00:00 ,32.69924972
2001:10:08 15:00:00 ,32.65177194
2001:10:08 18:00:00 ,32.74157336
2001:10:08 21:00:00 ,32.62438792
2001:10:09 00:00:00 ,32.67158872
2001:10:09 03:00:00 ,32.73329416
2001:10:09 06:00:00 ,32.6257287
2001:10:09 09:00:00 ,32.68911638
2001:10:09 12:00:00 ,32.67246638
2001:10:09 15:00:00 ,32.65677838
2001:10:09 18:00:00 ,32.68257194
2001:10:09 21:00:00 ,32.65402744
2001:10:10 00:00:00 ,32.71830011
2001:10:10 03:00:00 ,32.63384972
2001:10:10 06:00:00 ,32.69791073
2001:10:10 09:00:00 ,32.67772194
2001:10:10 12:00:00 ,32.63595295
2001:10:10 15:00:00 ,32.71857749
2001:10:10 18:00:00 ,32.66767599
2001:10:10 21:00:00 ,32.64845527
2001:10:11 00:00:00 ,32.68959972
2001:10:11 03:00:00 ,32.63149133
2001:10:11 06:00:00 ,32.69425527
2001:10:11 09:00:00 ,32.62672552
2001:10:11 12:00:00 ,32.71039786
2001:10:11 15:00:00 ,32.64399349
2001:10:11 18:00:00 ,32.67337194
2001:10:11 21:00:00 ,32.71744972
2001:10:12 00:00:00 ,32.6128913
2001:10:12 03:00:00 ,32.66488305
2001:10:12 06:00:00 ,32.69651532
2001:10:12 09:00:00 ,32.62289972
2001:10:12 12:00:00 ,32.70427749
2001:10:12 15:00:00 ,32.67826554
2001:10:12 18:00:00 ,32.63811638
2001:10:12 21:00:00 ,32.7031064
2001:10:13 00:00:00 ,32.65836638
2001:10:13 03:00:00 ,32.63901371
2001:10:13 06:00:00 ,32.70683305
2001:10:13 09:00:00 ,32.64210527
2001:10:13 12:00:00 ,32.67184905
2001:10:13 15:00:00 ,32.73161083
2001:10:13 18:00:00 ,32.65130185
2001:10:13 21:00:00 ,32.69487194
2001:10:14 00:00:00 ,32.749084
2001:10:14 03:00:00 ,32.68601638
2001:10:14 06:00:00 ,32.63665171
2001:10:14 09:00:00 ,32.72023982
2001:10:14 12:00:00 ,32.65294416
2001:10:14 15:00:00 ,32.66291882
2001:10:14 18:00:00 ,32.71927194
2001:10:14 21:00:00 ,32.63008861
2001:10:15 00:00:00 ,32.69031307
2001:10:15 03:00:00 ,32.74001098
2001:10:15 06:00:00 ,32.65090393
2001:10:15 09:00:00 ,32.65435527
2001:10:15 12:00:00 ,32.71862946
2001:10:15 15:00:00 ,32.7120386
2001:10:15 18:00:00 ,32.62131973
2001:10:15 21:00:00 ,32.69668738
2001:10:16 00:00:00 ,32.70354416
2001:10:16 03:00:00 ,32.63259386
2001:10:16 06:00:00 ,32.69117241
2001:10:16 09:00:00 ,32.71473832
2001:10:16 12:00:00 ,32.60312194
2001:10:16 15:00:00 ,32.65949416
2001:10:16 18:00:00 ,32.73150138
2001:10:16 21:00:00 ,32.63298305
2001:10:17 00:00:00 ,32.66300015
2001:10:17 03:00:00 ,32.72205593
2001:10:17 06:00:00 ,32.69218501
2001:10:17 09:00:00 ,32.62084355
2001:10:17 12:00:00 ,32.68817194
2001:10:17 15:00:00 ,32.67190363
2001:10:17 18:00:00 ,32.6394454
2001:10:17 21:00:00 ,32.67470174
2001:10:18 00:00:00 ,32.62425527
2001:10:18 03:00:00 ,32.65161638
2001:10:18 06:00:00 ,32.7075048
2001:10:18 09:00:00 ,32.67019972
2001:10:18 12:00:00 ,32.59824416
2001:10:18 15:00:00 ,32.68111573
2001:10:18 18:00:00 ,32.72587407
2001:10:18 21:00:00 ,32.60335078
2001:10:19 00:00:00 ,32.65856083
2001:10:19 03:00:00 ,32.70067985
2001:10:19 06:00:00 ,32.61105527
2001:10:19 09:00:00 ,32.67067396
2001:10:19 12:00:00 ,32.66563861
2001:10:19 15:00:00 ,32.61528237
2001:10:19 18:00:00 ,32.67604661
2001:10:19 21:00:00 ,32.71648305
2001:10:20 00:00:00 ,32.58290433
2001:10:20 03:00:00 ,32.64897194
2001:10:20 06:00:00 ,32.69268267
2001:10:20 09:00:00 ,32.62706083
2001:10:20 12:00:00 ,32.68676083
2001:10:20 15:00:00 ,32.73953813
2001:10:20 18:00:00 ,32.63867291
2001:10:20 21:00:00 ,32.65444934
2001:10:21 00:00:00 ,32.69814972
2001:10:21 03:00:00 ,32.67528425
2001:10:21 06:00:00 ,32.6238775
2001:10:21 09:00:00 ,32.68926083
2001:10:21 12:00:00 ,32.7252903
2001:10:21 15:00:00 ,32.61561083
2001:10:21 18:00:00 ,32.66462764
2001:10:21 21:00:00 ,32.72269416
2001:10:22 00:00:00 ,32.71698305
2001:10:22 03:00:00 ,32.61938644
2001:10:22 06:00:00 ,32.66207194
2001:10:22 09:00:00 ,32.71779934
2001:10:22 12:00:00 ,32.63683861
2001:10:22 15:00:00 ,32.64940716
2001:10:22 18:00:00 ,32.70161638
2001:10:22 21:00:00 ,32.69923305
2001:10:23 00:00:00 ,32.63465876
2001:10:23 03:00:00 ,32.68165527
2001:10:23 06:00:00 ,32.71549461
2001:10:23 09:00:00 ,32.62583861
2001:10:23 12:00:00 ,32.66581707
2001:10:23 15:00:00 ,32.71605527
2001:10:23 18:00:00 ,32.7112386
2001:10:23 21:00:00 ,32.6134771
2001:10:24 00:00:00 ,32.66798861
2001:10:24 03:00:00 ,32.70479264
2001:10:24 06:00:00 ,32.72100527
2001:10:24 09:00:00 ,32.63099326
2001:10:24 12:00:00 ,32.67442194
2001:10:24 15:00:00 ,32.71091083
2001:10:24 18:00:00 ,32.73841015
2001:10:24 21:00:00 ,32.66091861
2001:10:25 00:00:00 ,32.65800266
2001:10:25 03:00:00 ,32.69861083
2001:10:25 06:00:00 ,32.73172749
2001:10:25 09:00:00 ,32.76073983
2001:10:25 12:00:00 ,32.66609636
2001:10:25 15:00:00 ,32.6295829
2001:10:25 18:00:00 ,32.68309972
2001:10:25 21:00:00 ,32.72307806
2001:10:26 00:00:00 ,32.73282399
2001:10:26 03:00:00 ,32.63624416
2001:10:26 06:00:00 ,32.67014201
2001:10:26 09:00:00 ,32.71274416
2001:10:26 12:00:00 ,32.74327211
2001:10:26 15:00:00 ,32.73806638
2001:10:26 18:00:00 ,32.63277021
2001:10:26 21:00:00 ,32.65754986
2001:10:27 00:00:00 ,32.71420527
2001:10:27 03:00:00 ,32.74299671
2001:10:27 06:00:00 ,32.67821083
2001:10:27 09:00:00 ,32.64263023
2001:10:27 12:00:00 ,32.69662194
2001:10:27 15:00:00 ,32.71994551
2001:10:27 18:00:00 ,32.75049416
2001:10:27 21:00:00 ,32.67125527
2001:10:28 00:00:00 ,32.63276055
2001:10:28 03:00:00 ,32.68581638
2001:10:28 06:00:00 ,32.72307937
2001:10:28 09:00:00 ,32.72740527
2001:10:28 12:00:00 ,32.6170821
2001:10:28 15:00:00 ,32.65448305
2001:10:28 18:00:00 ,32.70536638
2001:10:28 21:00:00 ,32.72456084
2001:10:29 00:00:00 ,32.65598861
2001:10:29 03:00:00 ,32.62298974
2001:10:29 06:00:00 ,32.67192194
2001:10:29 09:00:00 ,32.71643305
2001:10:29 12:00:00 ,32.63492693
2001:10:29 15:00:00 ,32.62493861
2001:10:29 18:00:00 ,32.67856158
2001:10:29 21:00:00 ,32.71963082
2001:10:30 00:00:00 ,32.63228757
2001:10:30 03:00:00 ,32.63167194
2001:10:30 06:00:00 ,32.67929972
2001:10:30 09:00:00 ,32.66791777
2001:10:30 12:00:00 ,32.62649416
2001:10:30 15:00:00 ,32.67645198
2001:10:30 18:00:00 ,32.71020371
2001:10:30 21:00:00 ,32.74691207
2001:10:31 00:00:00 ,32.61050919
2001:10:31 03:00:00 ,32.62672194
2001:10:31 06:00:00 ,32.67595257
2001:10:31 09:00:00 ,32.7223386
2001:10:31 12:00:00 ,32.69373316
2001:10:31 15:00:00 ,32.6259391
2001:10:31 18:00:00 ,32.6702462
2001:10:31 21:00:00 ,32.70551739
2001:11:01 00:00:00 ,32.73504972
2001:11:01 03:00:00 ,32.73967729
2001:11:01 06:00:00 ,32.74709972
2001:11:01 09:00:00 ,32.67149616
2001:11:01 12:00:00 ,32.63598861
2001:11:01 15:00:00 ,32.68401631
2001:11:01 18:00:00 ,32.70255634
2001:11:01 21:00:00 ,32.73017154
2001:11:02 00:00:00 ,32.75095987
2001:11:02 03:00:00 ,32.74694416
2001:11:02 06:00:00 ,32.75307059
2001:11:02 09:00:00 ,32.65314416
2001:11:02 12:00:00 ,32.64593305
2001:11:02 15:00:00 ,32.68345395
2001:11:02 18:00:00 ,32.7026886
2001:11:02 21:00:00 ,32.73253833
2001:11:03 00:00:00 ,32.75039972
2001:11:03 03:00:00 ,32.74857472
2001:11:03 06:00:00 ,32.68846638
2001:11:03 09:00:00 ,32.6370275
2001:11:03 12:00:00 ,32.67833846
2001:11:03 15:00:00 ,32.7021386
2001:11:03 18:00:00 ,32.71753033
2001:11:03 21:00:00 ,32.74408916
2001:11:04 00:00:00 ,32.63053238
2001:11:04 03:00:00 ,32.63566638
2001:11:04 06:00:00 ,32.67658861
2001:11:04 09:00:00 ,32.70429994
2001:11:04 12:00:00 ,32.73204214
2001:11:04 15:00:00 ,32.73313697
2001:11:04 18:00:00 ,32.71764416
2001:11:04 21:00:00 ,32.61260641
2001:11:05 00:00:00 ,32.65584972
2001:11:05 03:00:00 ,32.69138861
2001:11:05 06:00:00 ,32.71406526
2001:11:05 09:00:00 ,32.7107886
2001:11:05 12:00:00 ,32.62066098
2001:11:05 15:00:00 ,32.64195527
2001:11:05 18:00:00 ,32.68131094
2001:11:05 21:00:00 ,32.71131842
2001:11:06 00:00:00 ,32.61381276
2001:11:06 03:00:00 ,32.62653681
2001:11:06 06:00:00 ,32.66110719
2001:11:06 09:00:00 ,32.69265364
2001:11:06 12:00:00 ,32.70521083
2001:11:06 15:00:00 ,32.62453305
2001:11:06 18:00:00 ,32.65207194
2001:11:06 21:00:00 ,32.68521638
2001:11:07 00:00:00 ,32.70794955
2001:11:07 03:00:00 ,32.73139416
2001:11:07 06:00:00 ,32.74134489
2001:11:07 09:00:00 ,32.74647749
2001:11:07 12:00:00 ,32.64198868
2001:11:07 15:00:00 ,32.63757194
2001:11:07 18:00:00 ,32.67905527
2001:11:07 21:00:00 ,32.6969039
2001:11:08 00:00:00 ,32.71259416
2001:11:08 03:00:00 ,32.72656553
2001:11:08 06:00:00 ,32.7349886
2001:11:08 09:00:00 ,32.74069972
2001:11:08 12:00:00 ,32.7443343
2001:11:08 15:00:00 ,32.74302749
2001:11:08 18:00:00 ,32.74910092
2001:11:08 21:00:00 ,32.74996424
2001:11:09 00:00:00 ,32.74133364
2001:11:09 03:00:00 ,32.73772092
2001:11:09 06:00:00 ,32.73904935
2001:11:09 09:00:00 ,32.74680292
2001:11:09 12:00:00 ,32.74281083
2001:11:09 15:00:00 ,32.7436427
2001:11:09 18:00:00 ,32.74461083
2001:11:09 21:00:00 ,32.75094221
2001:11:10 00:00:00 ,32.73667194
2001:11:10 03:00:00 ,32.73634416
2001:11:10 06:00:00 ,32.73581931
2001:11:10 09:00:00 ,32.7418886
2001:11:10 12:00:00 ,32.73897705
2001:11:10 15:00:00 ,32.73272194
2001:11:10 18:00:00 ,32.73667847
2001:11:10 21:00:00 ,32.74344972
2001:11:11 00:00:00 ,32.73190527
2001:11:11 03:00:00 ,32.72580025
2001:11:11 06:00:00 ,32.7282886
2001:11:11 09:00:00 ,32.73934698
2001:11:11 12:00:00 ,32.73139416
2001:11:11 15:00:00 ,32.73036332
2001:11:11 18:00:00 ,32.73336306
2001:11:11 21:00:00 ,32.74001638
2001:11:12 00:00:00 ,32.74423763
2001:11:12 03:00:00 ,32.73149972
2001:11:12 06:00:00 ,32.72540691
2001:11:12 09:00:00 ,32.7298886
2001:11:12 12:00:00 ,32.72849393
2001:11:12 15:00:00 ,32.73114416
2001:11:12 18:00:00 ,32.73204416
2001:11:12 21:00:00 ,32.74457301
2001:11:13 00:00:00 ,32.7494989
2001:11:13 03:00:00 ,32.73740655
2001:11:13 06:00:00 ,32.73456083
2001:11:13 09:00:00 ,32.7314374
2001:11:13 12:00:00 ,32.74274972
2001:11:13 15:00:00 ,32.73491909
2001:11:13 18:00:00 ,32.73289293
2001:11:13 21:00:00 ,32.73906644
2001:11:14 00:00:00 ,32.74582603
2001:11:14 03:00:00 ,32.74141638
2001:11:14 06:00:00 ,32.73741339
2001:11:14 09:00:00 ,32.70429972
2001:11:14 12:00:00 ,32.6158775
2001:11:14 15:00:00 ,32.65886015
2001:11:14 18:00:00 ,32.48095528
2001:11:14 21:00:00 ,32.190145
2001:11:15 00:00:00 ,32.21493306
2001:11:15 03:00:00 ,32.20974568
2001:11:15 06:00:00 ,32.20522372
2001:11:15 09:00:00 ,32.21974417
2001:11:15 12:00:00 ,32.21309954
2001:11:15 15:00:00 ,32.19021654
2001:11:15 18:00:00 ,32.19530403
2001:11:15 21:00:00 ,32.1504108
2001:11:16 00:00:00 ,32.17533306
2001:11:16 03:00:00 ,32.16160321
2001:11:16 06:00:00 ,32.16713306
2001:11:16 09:00:00 ,32.122204
2001:11:16 12:00:00 ,32.19063862
2001:11:16 15:00:00 ,32.15924485
2001:11:16 18:00:00 ,32.11822195
2001:11:16 21:00:00 ,32.06634141
2001:11:17 00:00:00 ,32.17886399
2001:11:17 03:00:00 ,32.11079973
2001:11:17 06:00:00 ,32.11299191
2001:11:17 09:00:00 ,32.11364973
2001:11:17 12:00:00 ,32.10783426
2001:11:17 15:00:00 ,32.18012195
2001:11:17 18:00:00 ,32.25810739
2001:11:17 21:00:00 ,32.04897757
2001:11:18 00:00:00 ,32.10839973
2001:11:18 03:00:00 ,32.14718372
2001:11:18 06:00:00 ,32.05675529
2001:11:18 09:00:00 ,32.12859417
2001:11:18 12:00:00 ,32.05085632
2001:11:18 15:00:00 ,32.0859164
2001:11:18 18:00:00 ,32.14635926
2001:11:18 21:00:00 ,32.05791407
2001:11:19 00:00:00 ,32.12856084
2001:11:19 03:00:00 ,32.02281084
2001:11:19 06:00:00 ,32.09269973
2001:11:19 09:00:00 ,32.06986837
2001:11:19 12:00:00 ,32.08062195
2001:11:19 15:00:00 ,31.97803034
2001:11:19 18:00:00 ,31.98449418
2001:11:19 21:00:00 ,32.11706084
2001:11:20 00:00:00 ,31.98220942
2001:11:20 03:00:00 ,32.0146164
2001:11:20 06:00:00 ,31.98147636
2001:11:20 09:00:00 ,31.95532195
2001:11:20 12:00:00 ,32.11883306
2001:11:20 15:00:00 ,31.96380441
2001:11:20 18:00:00 ,31.96954801
2001:11:20 21:00:00 ,31.97221449
2001:11:21 00:00:00 ,32.09993306
2001:11:21 03:00:00 ,31.98890102
2001:11:21 06:00:00 ,31.96510529
2001:11:21 09:00:00 ,31.93302196
2001:11:21 12:00:00 ,31.91587864
2001:11:21 15:00:00 ,32.10612654
2001:11:21 18:00:00 ,31.92669146
2001:11:21 21:00:00 ,31.94857995
2001:11:22 00:00:00 ,31.93496012
2001:11:22 03:00:00 ,32.02405802
2001:11:22 06:00:00 ,31.99841084
2001:11:22 09:00:00 ,31.91896273
2001:11:22 12:00:00 ,31.88755146
2001:11:22 15:00:00 ,31.89659542
2001:11:22 18:00:00 ,32.07314417
2001:11:22 21:00:00 ,31.93530529
2001:11:23 00:00:00 ,31.91234951
2001:11:23 03:00:00 ,31.8968664
2001:11:23 06:00:00 ,31.92373183
2001:11:23 09:00:00 ,32.04606206
2001:11:23 12:00:00 ,31.89923862
2001:11:23 15:00:00 ,31.88453479
2001:11:23 18:00:00 ,31.84975529
2001:11:23 21:00:00 ,32.09094032
2001:11:24 00:00:00 ,31.8793664
2001:11:24 03:00:00 ,31.87605756
2001:11:24 06:00:00 ,31.88393307
2001:11:24 09:00:00 ,31.8359032
2001:11:24 12:00:00 ,32.07736095
2001:11:24 15:00:00 ,31.87564973
2001:11:24 18:00:00 ,31.83845571
2001:11:24 21:00:00 ,31.85909418
2001:11:25 00:00:00 ,31.97746084
2001:11:25 03:00:00 ,31.90035491
2001:11:25 06:00:00 ,31.83841085
2001:11:25 09:00:00 ,31.83396271
2001:11:25 12:00:00 ,31.81556534
2001:11:25 15:00:00 ,32.05584549
2001:11:25 18:00:00 ,31.83598862
2001:11:25 21:00:00 ,31.84597751
2001:11:26 00:00:00 ,31.81467759
2001:11:26 03:00:00 ,31.91648862
2001:11:26 06:00:00 ,31.93630953
2001:11:26 09:00:00 ,31.80188863
2001:11:26 12:00:00 ,31.81638307
2001:11:26 15:00:00 ,31.80093505
2001:11:26 18:00:00 ,32.03621084
2001:11:26 21:00:00 ,31.84084883
2001:11:27 00:00:00 ,31.79995529
2001:11:27 03:00:00 ,31.73205004
2001:11:27 06:00:00 ,31.78998307
2001:11:27 09:00:00 ,31.99664418
2001:11:27 12:00:00 ,31.78674452
2001:11:27 15:00:00 ,31.79424974
2001:11:27 18:00:00 ,31.77234807
2001:11:27 21:00:00 ,32.00500529
2001:11:28 00:00:00 ,31.81224974
2001:11:28 03:00:00 ,31.77343284
2001:11:28 06:00:00 ,31.7525664
2001:11:28 09:00:00 ,31.74185514
2001:11:28 12:00:00 ,32.02759418
2001:11:28 15:00:00 ,31.7729664
2001:11:28 18:00:00 ,31.75994249
2001:11:28 21:00:00 ,31.78572737
2001:11:29 00:00:00 ,31.91007865
2001:11:29 03:00:00 ,31.86282196
2001:11:29 06:00:00 ,31.7513733
2001:11:29 09:00:00 ,31.76389418
2001:11:29 12:00:00 ,31.7209164
2001:11:29 15:00:00 ,32.00907098
2001:11:29 18:00:00 ,31.73967196
2001:11:29 21:00:00 ,31.73267937
2001:11:30 00:00:00 ,31.7300664
2001:11:30 03:00:00 ,31.79698307
2001:11:30 06:00:00 ,31.76872538
2001:11:30 09:00:00 ,31.68364769
2001:11:30 12:00:00 ,31.73044818
2001:11:30 15:00:00 ,31.70419886
2001:11:30 18:00:00 ,31.9824664
2001:11:30 21:00:00 ,31.75036017
2001:12:01 00:00:00 ,31.71462196
2001:12:01 03:00:00 ,31.61812393
2001:12:01 06:00:00 ,31.44628693
2001:12:01 09:00:00 ,31.99164371
2001:12:01 12:00:00 ,30.41298882
2001:12:01 15:00:00 ,31.35141762
2001:12:01 18:00:00 ,31.68418762
2001:12:01 21:00:00 ,31.89252196
2001:12:02 00:00:00 ,31.78441433
2001:12:02 03:00:00 ,31.69542752
2001:12:02 06:00:00 ,31.29638642
2001:12:02 09:00:00 ,31.66881482
2001:12:02 12:00:00 ,32.00531382
2001:12:02 15:00:00 ,31.71701945
2001:12:02 18:00:00 ,31.69131085
2001:12:02 21:00:00 ,31.66905193
2001:12:03 00:00:00 ,31.79979418
2001:12:03 03:00:00 ,31.84951085
2001:12:03 06:00:00 ,31.67506085
2001:12:03 09:00:00 ,31.73757705
2001:12:03 12:00:00 ,31.66747877
2001:12:03 15:00:00 ,31.98052195
2001:12:03 18:00:00 ,31.7069164
2001:12:03 21:00:00 ,31.71714647
2001:12:04 00:00:00 ,31.65523307
2001:12:04 03:00:00 ,31.7063878
2001:12:04 06:00:00 ,27.67134115
2001:12:04 09:00:00 ,31.72431311
2001:12:04 12:00:00 ,31.68107272
2001:12:04 15:00:00 ,31.65826085
2001:12:04 18:00:00 ,31.91560784
2001:12:04 21:00:00 ,31.73749974
2001:12:05 00:00:00 ,31.67093307
2001:12:05 03:00:00 ,31.64907196
2001:12:05 06:00:00 ,31.62841085
2001:12:05 09:00:00 ,29.25394919
2001:12:05 12:00:00 ,31.69873863
2001:12:05 15:00:00 ,31.66571629
2001:12:05 18:00:00 ,31.65966085
2001:12:05 21:00:00 ,31.85055529
2001:12:06 00:00:00 ,31.787692
2001:12:06 03:00:00 ,31.68209418
2001:12:06 06:00:00 ,31.63919893
2001:12:06 09:00:00 ,31.11614982
2001:12:06 12:00:00 ,31.96229418
2001:12:06 15:00:00 ,31.65302616
2001:12:06 18:00:00 ,31.64912752
2001:12:06 21:00:00 ,31.42107591
2001:12:07 00:00:00 ,31.73301085
2001:12:07 03:00:00 ,31.85875698
2001:12:07 06:00:00 ,31.63787196
2001:12:07 09:00:00 ,31.69277196
2001:12:07 12:00:00 ,31.61292985
2001:12:07 15:00:00 ,31.91175856
2001:12:07 18:00:00 ,31.68742454
2001:12:07 21:00:00 ,31.66047752
2001:12:08 00:00:00 ,31.64622196
2001:12:08 03:00:00 ,31.63057494
2001:12:08 06:00:00 ,31.94495529
2001:12:08 09:00:00 ,31.68835398
2001:12:08 12:00:00 ,31.63064974
2001:12:08 15:00:00 ,31.60916085
2001:12:08 18:00:00 ,31.25746904
2001:12:08 21:00:00 ,31.75286284
2001:12:09 00:00:00 ,31.62098229
2001:12:09 03:00:00 ,31.61704418
2001:12:09 06:00:00 ,31.59796641
2001:12:09 09:00:00 ,31.98584311
2001:12:09 12:00:00 ,31.66901421
2001:12:09 15:00:00 ,31.62810178
2001:12:09 18:00:00 ,31.59655755
2001:12:09 21:00:00 ,31.77500445
2001:12:10 00:00:00 ,31.76451392
2001:12:10 03:00:00 ,31.59921641
2001:12:10 06:00:00 ,31.61539951
2001:12:10 09:00:00 ,31.63374682
2001:12:10 12:00:00 ,31.94138482
2001:12:10 15:00:00 ,31.65346085
2001:12:10 18:00:00 ,31.62021085
2001:12:10 21:00:00 ,31.62686368
2001:12:11 00:00:00 ,31.64974974
2001:12:11 03:00:00 ,31.59824502
2001:12:11 06:00:00 ,31.57601565
2001:12:11 09:00:00 ,31.64288307
2001:12:11 12:00:00 ,31.6061892
2001:12:11 15:00:00 ,31.86713862
2001:12:11 18:00:00 ,31.69567436
2001:12:11 21:00:00 ,31.64122752
2001:12:12 00:00:00 ,31.59702926
2001:12:12 03:00:00 ,31.57011641
2001:12:12 06:00:00 ,31.91969804
2001:12:12 09:00:00 ,31.647915
2001:12:12 12:00:00 ,31.6068053
2001:12:12 15:00:00 ,31.59787301
2001:12:12 18:00:00 ,31.78290529
2001:12:12 21:00:00 ,31.7864906
2001:12:13 00:00:00 ,31.60102204
2001:12:13 03:00:00 ,31.58747196
2001:12:13 06:00:00 ,31.56105289
2001:12:13 09:00:00 ,31.93598152
2001:12:13 12:00:00 ,31.6354553
2001:12:13 15:00:00 ,31.02496272
2001:12:13 18:00:00 ,31.59549974
2001:12:13 21:00:00 ,31.73665011
2001:12:14 00:00:00 ,31.86155529
2001:12:14 03:00:00 ,31.59994974
2001:12:14 06:00:00 ,31.58208857
2001:12:14 09:00:00 ,31.39870869
2001:12:14 12:00:00 ,31.87529509
2001:12:14 15:00:00 ,31.65644974
2001:12:14 18:00:00 ,31.5946689
2001:12:14 21:00:00 ,31.5548053
2001:12:15 00:00:00 ,31.59007196
2001:12:15 03:00:00 ,31.92692361
2001:12:15 06:00:00 ,31.59513883
2001:12:15 09:00:00 ,31.6428543
2001:12:15 12:00:00 ,31.55762196
2001:12:15 15:00:00 ,31.80823307
2001:12:15 18:00:00 ,31.70652737
2001:12:15 21:00:00 ,31.5784553
2001:12:16 00:00:00 ,31.5803106
2001:12:16 03:00:00 ,31.56099865
2001:12:16 06:00:00 ,31.94507419
2001:12:16 09:00:00 ,31.60462057
2001:12:16 12:00:00 ,31.58187419
2001:12:16 15:00:00 ,31.58172762
2001:12:16 18:00:00 ,31.71552085
2001:12:16 21:00:00 ,30.51220813
2001:12:17 00:00:00 ,31.58108003
2001:12:17 03:00:00 ,31.50263375
2001:12:17 06:00:00 ,31.45005988
2001:12:17 09:00:00 ,31.92588322
2001:12:17 12:00:00 ,31.66374541
2001:12:17 15:00:00 ,31.59858929
2001:12:17 18:00:00 ,31.57557275
2001:12:17 21:00:00 ,31.62692985
2001:12:18 00:00:00 ,31.87363419
2001:12:18 03:00:00 ,31.58717888
2001:12:18 06:00:00 ,31.5795047
2001:12:18 09:00:00 ,31.61402984
2001:12:18 12:00:00 ,31.8454663
2001:12:18 15:00:00 ,31.68373636
2001:12:18 18:00:00 ,31.58772432
2001:12:18 21:00:00 ,31.56344435
2001:12:19 00:00:00 ,31.54748308
2001:12:19 03:00:00 ,31.92962742
2001:12:19 06:00:00 ,31.58124974
2001:12:19 09:00:00 ,31.58033997
2001:12:19 12:00:00 ,31.58188493
2001:12:19 15:00:00 ,31.7579664
2001:12:19 18:00:00 ,31.76223341
2001:12:19 21:00:00 ,31.58712752
2001:12:20 00:00:00 ,31.56582891
2001:12:20 03:00:00 ,31.55636641
2001:12:20 06:00:00 ,31.91267403
2001:12:20 09:00:00 ,31.60233307
2001:12:20 12:00:00 ,31.58379974
2001:12:20 15:00:00 ,31.5737964
2001:12:20 18:00:00 ,31.66877752
